YEAR,MO,DY,HR,ALLSKY_SFC_UVB,ALLSKY_SFC_LW_DWN,PRECTOTCORR,PS
2025,3,20,15,0.44,426.52,8.55,84.38
2025,3,20,16,0.14,426.73,9.16,84.4
2025,3,20,17,0.01,423.27,9.4,84.48
2025,3,20,18,0.0,397.12,10.24,84.57
2025,3,20,19,0.0,388.9,9.35,84.64
2025,3,20,20,0.0,387.6,8.31,84.69
2025,3,20,21,0.0,388.8,6.41,84.72
2025,3,20,22,0.0,379.17,5.47,84.71
2025,3,20,23,0.0,369.12,5.47,84.67
2025,3,21,0,0.0,361.42,5.2,84.59
2025,3,21,1,0.0,349.4,4.82,84.53
2025,3,21,2,0.0,362.1,4.41,84.5
2025,3,21,3,0.0,361.7,3.91,84.52
2025,3,21,4,0.0,366.33,3.96,84.57
2025,3,21,5,0.0,367.25,5.84,84.62
2025,3,21,6,0.01,372.95,9.25,84.68
2025,3,21,7,0.15,371.8,3.5,84.73
2025,3,21,8,0.5,391.33,2.99,84.75
2025,3,21,9,0.98,400.08,2.89,84.74
2025,3,21,10,1.51,403.9,3.26,84.7
2025,3,21,11,2.0,406.27,4.12,84.62
2025,3,21,12,1.94,413.7,5.65,84.52
2025,3,21,13,1.44,406.95,7.33,84.45
2025,3,21,14,1.06,414.2,8.81,84.4
2025,3,21,15,0.58,407.85,8.04,84.4
2025,3,21,16,0.2,406.9,6.48,84.43
2025,3,21,17,0.01,404.02,4.39,84.49
2025,3,21,18,0.0,393.85,3.05,84.57
2025,3,21,19,0.0,381.33,2.17,84.66
2025,3,21,20,0.0,396.45,2.45,84.72
2025,3,21,21,0.0,391.33,3.8,84.75
2025,3,21,22,0.0,382.88,4.03,84.74
2025,3,21,23,0.0,372.6,2.93,84.66
2025,3,22,0,0.0,374.42,1.92,84.57
2025,3,22,1,0.0,364.45,1.31,84.54
2025,3,22,2,0.0,366.08,0.71,84.54
2025,3,22,3,0.0,375.45,0.87,84.53
2025,3,22,4,0.0,374.98,1.71,84.53
2025,3,22,5,0.0,374.0,3.66,84.58
2025,3,22,6,0.01,392.58,8.47,84.64
2025,3,22,7,0.13,389.05,0.0,84.69
2025,3,22,8,0.43,401.48,0.0,84.71
2025,3,22,9,0.84,421.83,0.0,84.69
2025,3,22,10,1.04,428.6,0.0,84.61
2025,3,22,11,1.28,427.35,0.0,84.51
2025,3,22,12,1.42,434.27,0.0,84.4
2025,3,22,13,1.25,415.2,0.0,84.31
2025,3,22,14,1.02,416.08,0.0,84.25
2025,3,22,15,0.55,409.67,0.0,84.25
2025,3,22,16,0.19,407.92,0.0,84.3
2025,3,22,17,0.01,405.45,0.0,84.38
2025,3,22,18,0.0,401.33,0.0,84.46
2025,3,22,19,0.0,384.6,0.0,84.54
2025,3,22,20,0.0,391.48,0.0,84.61
2025,3,22,21,0.0,386.52,0.0,84.65
2025,3,22,22,0.0,382.98,0.0,84.65
2025,3,22,23,0.0,384.75,0.0,84.61
2025,3,23,0,0.0,382.55,0.0,84.53
2025,3,23,1,0.0,354.2,0.0,84.46
2025,3,23,2,0.0,380.17,0.0,84.42
2025,3,23,3,0.0,373.9,0.0,84.42
2025,3,23,4,0.0,372.27,0.0,84.45
2025,3,23,5,0.0,361.58,0.0,84.5
2025,3,23,6,0.01,358.08,0.0,84.56
2025,3,23,7,0.17,352.55,2.09,84.6
2025,3,23,8,0.64,368.55,3.08,84.63
2025,3,23,9,1.26,385.52,3.84,84.62
2025,3,23,10,1.71,400.8,4.19,84.57
2025,3,23,11,2.16,400.25,5.35,84.49
2025,3,23,12,2.04,401.4,7.25,84.41
2025,3,23,13,1.59,403.73,9.11,84.33
2025,3,23,14,1.12,408.88,10.71,84.29
2025,3,23,15,0.57,399.2,12.12,84.3
2025,3,23,16,0.2,393.2,11.35,84.33
2025,3,23,17,0.01,386.62,11.32,84.39
2025,3,23,18,0.0,378.33,11.39,84.46
2025,3,23,19,0.0,362.65,10.14,84.52
2025,3,23,20,0.0,365.45,9.29,84.56
2025,3,23,21,0.0,362.9,8.79,84.58
2025,3,23,22,0.0,368.9,8.4,84.57
2025,3,23,23,0.0,367.17,7.28,84.52
2025,3,24,0,0.0,362.95,5.92,84.46
2025,3,24,1,0.0,346.25,1.58,84.43
2025,3,24,2,0.0,356.88,1.37,84.42
2025,3,24,3,0.0,356.6,1.4,84.44
2025,3,24,4,0.0,357.8,1.34,84.47
2025,3,24,5,0.0,359.0,1.26,84.51
2025,3,24,6,0.01,355.42,1.05,84.57
2025,3,24,7,0.17,343.42,1.06,84.61
2025,3,24,8,0.59,360.1,0.88,84.64
2025,3,24,9,1.15,374.12,0.84,84.65
2025,3,24,10,1.61,385.05,0.75,84.6
2025,3,24,11,1.99,395.9,0.85,84.53
2025,3,24,12,1.57,408.55,1.1,84.44
2025,3,24,13,1.59,393.4,1.29,84.36
2025,3,24,14,1.11,400.23,1.47,84.32
2025,3,24,15,0.63,394.75,1.57,84.32
2025,3,24,16,0.21,390.27,1.41,84.36
2025,3,24,17,0.01,389.48,1.4,84.43
2025,3,24,18,0.0,385.23,1.36,84.51
2025,3,24,19,0.0,364.48,1.21,84.57
2025,3,24,20,0.0,367.92,1.1,84.62
2025,3,24,21,0.0,363.92,1.17,84.66
2025,3,24,22,0.0,361.73,1.15,84.67
2025,3,24,23,0.0,361.58,1.03,84.64
2025,3,25,0,0.0,358.52,0.89,84.59
2025,3,25,1,0.0,344.02,0.85,84.54
2025,3,25,2,0.0,359.75,0.71,84.51
2025,3,25,3,0.0,359.88,0.63,84.51
2025,3,25,4,0.0,364.98,0.52,84.53
2025,3,25,5,0.0,363.35,0.51,84.59
2025,3,25,6,0.01,357.83,0.44,84.66
2025,3,25,7,0.18,341.75,0.51,84.72
2025,3,25,8,0.62,363.83,0.41,84.75
2025,3,25,9,1.25,378.27,0.35,84.75
2025,3,25,10,1.78,392.38,0.31,84.71
2025,3,25,11,2.03,408.27,0.27,84.62
2025,3,25,12,2.02,413.77,0.27,84.52
2025,3,25,13,1.89,388.2,0.32,84.42
2025,3,25,14,1.14,412.0,0.52,84.38
2025,3,25,15,0.59,408.52,0.77,84.38
2025,3,25,16,0.2,405.88,0.88,84.42
2025,3,25,17,0.01,410.3,1.07,84.49
2025,3,25,18,0.0,401.85,1.13,84.56
2025,3,25,19,0.0,384.9,1.21,84.63
2025,3,25,20,0.0,397.1,1.12,84.68
2025,3,25,21,0.0,393.88,1.21,84.72
2025,3,25,22,0.0,383.88,1.43,84.71
2025,3,25,23,0.0,383.75,2.08,84.67
2025,3,26,0,0.0,369.77,2.28,84.6
2025,3,26,1,0.0,366.55,2.03,84.54
2025,3,26,2,0.0,384.2,1.6,84.51
2025,3,26,3,0.0,381.77,1.27,84.52
2025,3,26,4,0.0,377.08,0.57,84.54
2025,3,26,5,0.0,369.65,0.53,84.6
2025,3,26,6,0.01,372.05,1.85,84.67
2025,3,26,7,0.15,367.08,1.53,84.74
2025,3,26,8,0.54,383.98,0.84,84.78
2025,3,26,9,1.08,387.17,0.63,84.79
2025,3,26,10,1.47,404.3,0.36,84.75
2025,3,26,11,1.85,411.85,0.16,84.65
2025,3,26,12,1.81,412.67,0.17,84.55
2025,3,26,13,1.47,399.65,0.37,84.46
2025,3,26,14,1.06,409.83,0.57,84.4
2025,3,26,15,0.54,403.2,0.8,84.38
2025,3,26,16,0.2,397.88,0.93,84.4
2025,3,26,17,0.01,396.08,1.05,84.44
2025,3,26,18,0.0,390.77,1.27,84.47
2025,3,26,19,0.0,377.52,1.63,84.53
2025,3,26,20,0.0,391.05,1.91,84.63
2025,3,26,21,0.0,396.15,2.44,84.67
2025,3,26,22,0.0,388.77,3.09,84.67
2025,3,26,23,0.0,388.23,3.6,84.63
2025,3,27,0,0.0,382.58,3.44,84.57
2025,3,27,1,0.0,376.55,3.56,84.51
2025,3,27,2,0.0,373.62,3.1,84.48
2025,3,27,3,0.0,383.9,3.16,84.5
2025,3,27,4,0.0,374.4,2.32,84.55
2025,3,27,5,0.0,369.65,1.65,84.61
2025,3,27,6,0.01,383.92,1.25,84.65
2025,3,27,7,0.14,385.5,1.28,84.66
2025,3,27,8,0.52,394.88,0.94,84.67
2025,3,27,9,0.92,409.15,0.97,84.68
2025,3,27,10,1.25,412.52,1.04,84.65
2025,3,27,11,1.71,404.83,0.68,84.57
2025,3,27,12,1.7,408.5,0.59,84.49
2025,3,27,13,1.31,404.38,0.78,84.42
2025,3,27,14,0.99,410.7,1.11,84.37
2025,3,27,15,0.53,406.15,1.6,84.33
2025,3,27,16,0.19,406.08,2.13,84.33
2025,3,27,17,0.01,402.45,2.8,84.35
2025,3,27,18,0.0,396.95,3.8,84.39
2025,3,27,19,0.0,388.23,5.63,84.44
2025,3,27,20,0.0,399.48,8.76,84.51
2025,3,27,21,0.0,397.83,13.0,84.58
2025,3,27,22,0.0,399.58,16.72,84.62
2025,3,27,23,0.0,396.83,17.37,84.6
2025,3,28,0,0.0,390.6,15.38,84.54
2025,3,28,1,0.0,371.83,12.6,84.48
2025,3,28,2,0.0,385.75,10.15,84.44
2025,3,28,3,0.0,390.88,8.34,84.41
2025,3,28,4,0.0,386.48,7.08,84.4
2025,3,28,5,0.0,383.88,6.46,84.43
2025,3,28,6,0.01,387.85,4.41,84.47
2025,3,28,7,0.15,385.08,0.27,84.52
2025,3,28,8,0.51,399.4,0.25,84.59
2025,3,28,9,1.06,403.0,0.24,84.64
2025,3,28,10,1.53,410.77,0.21,84.63
2025,3,28,11,1.65,412.85,0.22,84.55
2025,3,28,12,1.54,405.1,0.21,84.44
2025,3,28,13,1.33,402.55,0.22,84.33
2025,3,28,14,0.94,409.0,0.22,84.27
2025,3,28,15,0.53,405.52,0.22,84.25
2025,3,28,16,0.17,409.02,0.25,84.27
2025,3,28,17,0.01,412.52,0.26,84.32
2025,3,28,18,0.0,413.88,0.31,84.38
2025,3,28,19,0.0,399.4,0.38,84.44
2025,3,28,20,0.0,410.12,0.49,84.5
2025,3,28,21,0.0,406.67,0.64,84.56
2025,3,28,22,0.0,402.95,0.96,84.56
2025,3,28,23,0.0,398.73,1.62,84.52
2025,3,29,0,0.0,397.4,2.57,84.46
2025,3,29,1,0.0,381.02,3.62,84.41
2025,3,29,2,0.0,393.6,4.99,84.41
2025,3,29,3,0.0,391.8,6.28,84.45
2025,3,29,4,0.0,391.4,6.53,84.48
2025,3,29,5,0.0,394.23,5.32,84.52
2025,3,29,6,0.01,379.98,3.13,84.56
2025,3,29,7,0.17,369.6,2.25,84.59
2025,3,29,8,0.61,382.42,0.74,84.64
2025,3,29,9,1.06,395.77,0.54,84.65
2025,3,29,10,1.43,401.85,0.85,84.62
2025,3,29,11,1.89,406.65,1.36,84.56
2025,3,29,12,1.64,402.2,2.1,84.47
2025,3,29,13,1.57,386.25,3.19,84.38
2025,3,29,14,1.04,394.38,4.89,84.31
2025,3,29,15,0.56,392.38,7.47,84.28
2025,3,29,16,0.19,390.77,11.52,84.28
2025,3,29,17,0.01,407.83,17.5,84.33
2025,3,29,18,0.0,388.1,21.43,84.41
2025,3,29,19,0.0,376.4,20.37,84.5
2025,3,29,20,0.0,391.3,17.45,84.56
2025,3,29,21,0.0,397.1,14.42,84.58
2025,3,29,22,0.0,392.95,11.46,84.56
2025,3,29,23,0.0,396.67,9.24,84.5
2025,3,30,0,0.0,386.98,8.04,84.44
2025,3,30,1,0.0,374.73,6.53,84.35
2025,3,30,2,0.0,381.98,4.56,84.3
2025,3,30,3,0.0,379.23,3.27,84.32
2025,3,30,4,0.0,374.85,2.73,84.37
2025,3,30,5,0.0,379.25,2.75,84.42
2025,3,30,6,0.0,392.85,3.04,84.48
2025,3,30,7,0.07,390.6,6.25,84.54
2025,3,30,8,0.26,404.3,6.67,84.59
2025,3,30,9,0.62,408.48,6.23,84.6
2025,3,30,10,1.36,416.3,5.11,84.58
2025,3,30,11,1.56,418.62,3.9,84.51
2025,3,30,12,1.64,408.45,3.23,84.4
2025,3,30,13,1.25,407.05,3.01,84.33
2025,3,30,14,0.94,409.73,2.69,84.3
2025,3,30,15,0.57,406.23,2.43,84.28
2025,3,30,16,0.17,408.25,2.38,84.28
2025,3,30,17,0.01,408.25,2.26,84.31
2025,3,30,18,0.0,400.95,2.3,84.35
2025,3,30,19,0.0,386.23,2.74,84.42
2025,3,30,20,0.0,395.1,3.29,84.51
2025,3,30,21,0.0,393.52,3.87,84.59
2025,3,30,22,0.0,393.08,4.03,84.6
2025,3,30,23,0.0,385.25,3.37,84.55
2025,3,31,0,0.0,373.2,2.85,84.47
2025,3,31,1,0.0,368.02,2.48,84.4
2025,3,31,2,0.0,374.8,2.31,84.38
2025,3,31,3,0.0,374.38,2.62,84.38
2025,3,31,4,0.0,371.3,3.24,84.4
2025,3,31,5,0.0,369.27,3.77,84.44
2025,3,31,6,0.01,396.73,3.85,84.5
2025,3,31,7,0.14,392.77,13.22,84.57
2025,3,31,8,0.48,401.25,13.7,84.64
2025,3,31,9,0.86,403.23,13.56,84.67
2025,3,31,10,1.15,407.33,12.88,84.66
2025,3,31,11,1.48,408.2,11.46,84.62
2025,3,31,12,1.33,399.15,9.49,84.56
2025,3,31,13,0.93,394.62,6.96,84.49
2025,3,31,14,0.96,396.62,4.84,84.43
2025,3,31,15,0.49,403.2,3.21,84.39
2025,3,31,16,0.17,408.73,2.13,84.39
2025,3,31,17,0.01,407.33,1.49,84.42
2025,3,31,18,0.0,391.35,1.02,84.46
2025,3,31,19,0.0,373.58,0.66,84.51
2025,3,31,20,0.0,378.02,0.56,84.56
2025,3,31,21,0.0,385.35,0.81,84.61
2025,3,31,22,0.0,384.65,1.32,84.62
2025,3,31,23,0.0,385.02,1.78,84.6
2025,4,1,0,0.0,383.1,1.95,84.54
2025,4,1,1,0.0,371.92,1.98,84.49
2025,4,1,2,0.0,376.17,1.82,84.44
2025,4,1,3,0.0,372.67,1.65,84.44
2025,4,1,4,0.0,376.27,1.48,84.47
2025,4,1,5,0.0,375.3,1.4,84.51
2025,4,1,6,0.01,381.0,1.17,84.55
2025,4,1,7,0.14,381.48,3.87,84.59
2025,4,1,8,0.5,399.12,3.79,84.6
2025,4,1,9,1.0,409.58,4.36,84.59
2025,4,1,10,1.36,420.8,4.78,84.57
2025,4,1,11,1.57,423.67,5.74,84.55
2025,4,1,12,1.65,414.7,7.79,84.5
2025,4,1,13,1.35,404.02,9.18,84.43
2025,4,1,14,0.96,411.7,11.01,84.35
2025,4,1,15,0.51,407.9,11.09,84.32
2025,4,1,16,0.15,407.7,11.84,84.31
2025,4,1,17,0.01,405.52,12.23,84.35
2025,4,1,18,0.0,399.8,11.58,84.42
2025,4,1,19,0.0,388.6,7.97,84.48
2025,4,1,20,0.0,401.15,6.06,84.53
2025,4,1,21,0.0,393.52,7.75,84.58
2025,4,1,22,0.0,383.35,11.3,84.63
2025,4,1,23,0.0,380.55,13.15,84.61
2025,4,2,0,0.0,382.12,13.93,84.53
2025,4,2,1,0.0,366.08,16.47,84.43
2025,4,2,2,0.0,382.25,19.46,84.39
2025,4,2,3,0.0,378.33,22.28,84.42
2025,4,2,4,0.0,378.95,23.93,84.45
2025,4,2,5,0.0,374.45,22.55,84.48
2025,4,2,6,0.01,378.2,18.62,84.52
2025,4,2,7,0.15,370.12,2.84,84.57
2025,4,2,8,0.49,389.27,1.88,84.6
2025,4,2,9,1.01,393.67,1.29,84.61
2025,4,2,10,1.32,400.52,1.08,84.59
2025,4,2,11,1.56,405.35,1.04,84.53
2025,4,2,12,1.43,405.4,1.01,84.44
2025,4,2,13,0.94,417.9,1.03,84.34
2025,4,2,14,0.38,414.4,1.15,84.29
2025,4,2,15,0.37,400.33,1.56,84.29
2025,4,2,16,0.15,408.9,2.14,84.32
2025,4,2,17,0.01,397.98,2.73,84.37
2025,4,2,18,0.0,384.67,3.73,84.41
2025,4,2,19,0.0,377.25,4.52,84.46
2025,4,2,20,0.0,384.33,4.34,84.52
2025,4,2,21,0.0,382.38,3.97,84.59
2025,4,2,22,0.0,390.9,3.46,84.6
2025,4,2,23,0.0,384.85,3.96,84.56
2025,4,3,0,0.0,381.33,5.46,84.54
2025,4,3,1,0.0,358.7,6.8,84.53
2025,4,3,2,0.0,375.83,8.24,84.54
2025,4,3,3,0.0,376.75,9.11,84.57
2025,4,3,4,0.0,364.62,9.22,84.6
2025,4,3,5,0.0,355.35,8.21,84.64
2025,4,3,6,0.01,352.58,7.0,84.66
2025,4,3,7,0.19,344.65,32.94,84.67
2025,4,3,8,0.66,359.0,38.47,84.64
2025,4,3,9,1.3,361.02,27.72,84.63
2025,4,3,10,1.63,380.55,11.03,84.63
2025,4,3,11,2.0,389.05,2.79,84.59
2025,4,3,12,1.61,400.23,1.42,84.5
2025,4,3,13,1.49,392.0,1.55,84.41
2025,4,3,14,1.11,396.5,1.57,84.35
2025,4,3,15,0.54,399.23,1.9,84.33
2025,4,3,16,0.17,401.5,2.46,84.34
2025,4,3,17,0.01,397.58,3.02,84.38
2025,4,3,18,0.0,388.7,4.13,84.43
2025,4,3,19,0.0,382.25,6.37,84.5
2025,4,3,20,0.0,388.4,12.73,84.56
2025,4,3,21,0.0,384.65,27.39,84.62
2025,4,3,22,0.0,384.45,41.81,84.64
2025,4,3,23,0.0,383.17,42.29,84.63
2025,4,4,0,0.0,379.35,30.57,84.59
2025,4,4,1,0.0,367.75,19.53,84.54
2025,4,4,2,0.0,370.25,19.48,84.51
2025,4,4,3,0.0,383.17,19.97,84.51
2025,4,4,4,0.0,376.0,15.26,84.56
2025,4,4,5,0.0,383.5,8.69,84.64
2025,4,4,6,0.01,381.75,4.8,84.72
2025,4,4,7,0.1,378.17,4.23,84.77
2025,4,4,8,0.36,396.1,6.06,84.81
2025,4,4,9,0.93,396.48,7.25,84.8
2025,4,4,10,1.51,402.3,5.56,84.74
2025,4,4,11,1.9,406.55,3.47,84.66
2025,4,4,12,1.71,413.23,2.62,84.57
2025,4,4,13,1.43,404.33,2.39,84.49
2025,4,4,14,1.09,407.95,2.5,84.45
2025,4,4,15,0.52,406.23,2.83,84.45
2025,4,4,16,0.15,409.52,3.58,84.47
2025,4,4,17,0.01,408.95,4.77,84.53
2025,4,4,18,0.0,403.4,6.08,84.59
2025,4,4,19,0.0,384.67,7.69,84.64
2025,4,4,20,0.0,396.7,10.0,84.67
2025,4,4,21,0.0,390.8,13.61,84.7
2025,4,4,22,0.0,388.02,18.08,84.72
2025,4,4,23,0.0,387.27,22.3,84.72
2025,4,5,0,0.0,388.95,24.13,84.71
2025,4,5,1,0.0,366.6,22.12,84.65
2025,4,5,2,0.0,383.83,17.0,84.58
2025,4,5,3,0.0,383.4,11.47,84.56
2025,4,5,4,0.0,376.75,7.44,84.59
2025,4,5,5,0.0,377.02,4.62,84.64
2025,4,5,6,0.01,371.17,3.65,84.7
2025,4,5,7,0.17,371.9,1.52,84.75
2025,4,5,8,0.57,390.33,1.26,84.78
2025,4,5,9,1.1,399.15,0.96,84.77
2025,4,5,10,1.6,403.62,0.76,84.73
2025,4,5,11,1.95,410.55,0.73,84.66
2025,4,5,12,1.85,411.73,0.77,84.57
2025,4,5,13,1.61,397.98,0.87,84.48
2025,4,5,14,1.02,410.48,1.09,84.41
2025,4,5,15,0.56,407.1,1.4,84.39
2025,4,5,16,0.17,412.1,1.67,84.39
2025,4,5,17,0.01,405.1,2.0,84.42
2025,4,5,18,0.0,394.08,2.52,84.46
2025,4,5,19,0.0,381.77,3.08,84.51
2025,4,5,20,0.0,385.08,4.44,84.57
2025,4,5,21,0.0,379.4,6.91,84.63
2025,4,5,22,0.0,378.8,10.51,84.68
2025,4,5,23,0.0,374.2,14.37,84.67
2025,4,6,0,0.0,369.15,15.51,84.63
2025,4,6,1,0.0,359.9,14.2,84.57
2025,4,6,2,0.0,374.08,11.14,84.53
2025,4,6,3,0.0,393.42,7.73,84.5
2025,4,6,4,0.0,386.65,6.08,84.47
2025,4,6,5,0.0,370.5,6.29,84.48
2025,4,6,6,0.01,372.02,6.55,84.52
2025,4,6,7,0.17,367.45,23.33,84.58
2025,4,6,8,0.56,385.2,16.57,84.62
2025,4,6,9,1.08,390.27,11.61,84.62
2025,4,6,10,1.49,399.62,8.98,84.6
2025,4,6,11,1.7,408.3,7.87,84.57
2025,4,6,12,1.92,409.65,7.21,84.5
2025,4,6,13,1.66,392.17,7.54,84.42
2025,4,6,14,1.09,396.75,8.81,84.36
2025,4,6,15,0.58,393.83,9.01,84.35
2025,4,6,16,0.17,388.42,8.28,84.37
2025,4,6,17,0.01,390.55,6.69,84.43
2025,4,6,18,0.0,394.88,4.95,84.5
2025,4,6,19,0.0,388.3,4.77,84.56
2025,4,6,20,0.0,386.55,9.99,84.6
2025,4,6,21,0.0,384.05,16.54,84.63
2025,4,6,22,0.0,380.45,19.78,84.64
2025,4,6,23,0.0,378.08,18.02,84.62
2025,4,7,0,0.0,377.67,14.25,84.56
2025,4,7,1,0.0,363.23,11.48,84.5
2025,4,7,2,0.0,365.75,10.08,84.46
2025,4,7,3,0.0,384.8,9.39,84.46
2025,4,7,4,0.0,382.4,8.62,84.5
2025,4,7,5,0.0,380.55,7.26,84.54
2025,4,7,6,0.01,374.5,5.05,84.58
2025,4,7,7,0.19,365.55,11.85,84.64
2025,4,7,8,0.65,378.73,4.23,84.68
2025,4,7,9,1.13,384.62,1.87,84.66
2025,4,7,10,1.56,399.42,1.8,84.6
2025,4,7,11,2.04,400.9,2.48,84.52
2025,4,7,12,2.2,413.1,4.29,84.46
2025,4,7,13,1.59,391.33,9.21,84.43
2025,4,7,14,1.11,400.7,15.74,84.37
2025,4,7,15,0.6,399.77,24.74,84.33
2025,4,7,16,0.18,404.1,37.15,84.33
2025,4,7,17,0.01,403.25,54.61,84.35
2025,4,7,18,0.0,394.0,80.19,84.39
2025,4,7,19,0.0,385.52,105.26,84.44
2025,4,7,20,0.0,398.08,109.34,84.49
2025,4,7,21,0.0,395.2,85.78,84.53
2025,4,7,22,0.0,392.98,52.63,84.54
2025,4,7,23,0.0,386.23,32.87,84.54
2025,4,8,0,0.0,386.48,29.46,84.5
2025,4,8,1,0.0,368.23,35.08,84.45
2025,4,8,2,0.0,385.88,48.84,84.41
2025,4,8,3,0.0,375.58,71.58,84.43
2025,4,8,4,0.0,376.7,89.15,84.49
2025,4,8,5,0.0,376.85,80.05,84.54
2025,4,8,6,0.0,379.67,54.42,84.59
2025,4,8,7,0.09,372.17,3.66,84.67
2025,4,8,8,0.35,387.05,1.99,84.74
2025,4,8,9,0.87,392.8,1.2,84.75
2025,4,8,10,1.3,404.85,1.17,84.72
2025,4,8,11,1.95,402.48,1.37,84.67
2025,4,8,12,1.49,408.1,1.86,84.59
2025,4,8,13,1.46,399.12,2.44,84.49
2025,4,8,14,0.99,409.6,3.16,84.42
2025,4,8,15,0.56,395.02,4.33,84.39
2025,4,8,16,0.17,401.08,5.27,84.41
2025,4,8,17,0.01,402.17,6.26,84.46
2025,4,8,18,0.0,398.0,7.68,84.53
2025,4,8,19,0.0,382.8,9.4,84.59
2025,4,8,20,0.0,397.08,9.74,84.64
2025,4,8,21,0.0,390.52,8.49,84.68
2025,4,8,22,0.0,391.1,7.27,84.68
2025,4,8,23,0.0,388.35,5.85,84.63
2025,4,9,0,0.0,386.33,4.65,84.56
2025,4,9,1,0.0,378.7,3.54,84.5
2025,4,9,2,0.0,383.05,2.69,84.49
2025,4,9,3,0.0,383.58,1.95,84.51
2025,4,9,4,0.0,383.17,1.38,84.56
2025,4,9,5,0.0,377.02,1.0,84.6
2025,4,9,6,0.01,383.55,0.75,84.66
2025,4,9,7,0.16,377.25,1.05,84.72
2025,4,9,8,0.54,390.83,0.94,84.82
2025,4,9,9,0.96,395.8,1.01,84.87
2025,4,9,10,1.34,401.92,1.43,84.83
2025,4,9,11,1.47,405.58,2.07,84.76
2025,4,9,12,1.16,402.55,2.81,84.66
2025,4,9,13,0.75,398.12,3.91,84.57
2025,4,9,14,0.54,405.75,5.0,84.5
2025,4,9,15,0.43,402.15,5.99,84.47
2025,4,9,16,0.13,407.38,6.85,84.47
2025,4,9,17,0.01,385.67,7.92,84.5
2025,4,9,18,0.0,372.12,10.71,84.55
2025,4,9,19,0.0,364.38,15.21,84.61
2025,4,9,20,0.0,374.67,21.9,84.66
2025,4,9,21,0.0,376.83,30.1,84.68
2025,4,9,22,0.0,377.25,37.0,84.69
2025,4,9,23,0.0,377.5,34.4,84.68
2025,4,10,0,0.0,372.92,21.28,84.64
2025,4,10,1,0.0,370.05,10.58,84.59
2025,4,10,2,0.0,379.4,6.54,84.57
2025,4,10,3,0.0,378.62,5.63,84.57
2025,4,10,4,0.0,371.8,5.96,84.6
2025,4,10,5,0.0,369.73,5.63,84.65
2025,4,10,6,0.01,379.67,4.57,84.71
2025,4,10,7,0.16,380.38,7.61,84.79
2025,4,10,8,0.51,393.35,8.47,84.86
2025,4,10,9,1.03,401.7,7.91,84.87
2025,4,10,10,1.4,409.05,6.93,84.84
2025,4,10,11,1.56,405.65,6.33,84.76
2025,4,10,12,1.64,405.65,6.23,84.67
2025,4,10,13,1.36,393.92,6.68,84.56
2025,4,10,14,0.97,399.1,8.05,84.48
2025,4,10,15,0.47,403.23,10.34,84.45
2025,4,10,16,0.15,400.88,14.63,84.45
2025,4,10,17,0.01,395.2,20.7,84.51
2025,4,10,18,0.0,374.7,25.87,84.59
2025,4,10,19,0.0,367.7,28.48,84.67
2025,4,10,20,0.0,371.42,25.68,84.74
2025,4,10,21,0.0,366.92,18.42,84.78
2025,4,10,22,0.0,372.38,12.36,84.78
2025,4,10,23,0.0,368.17,10.04,84.74
2025,4,11,0,0.0,362.83,11.2,84.65
2025,4,11,1,0.0,362.15,13.02,84.57
2025,4,11,2,0.0,367.4,14.71,84.51
2025,4,11,3,0.0,367.33,15.86,84.51
2025,4,11,4,0.0,369.98,15.77,84.56
2025,4,11,5,0.0,370.33,12.49,84.6
2025,4,11,6,0.01,390.55,6.33,84.66
2025,4,11,7,0.12,389.8,9.24,84.73
2025,4,11,8,0.38,402.0,5.59,84.79
2025,4,11,9,0.68,399.1,5.36,84.82
2025,4,11,10,1.29,408.12,4.86,84.79
2025,4,11,11,1.88,407.62,4.55,84.72
2025,4,11,12,2.02,410.08,4.19,84.63
2025,4,11,13,1.47,402.8,4.31,84.53
2025,4,11,14,1.08,407.62,4.12,84.46
2025,4,11,15,0.54,408.08,3.23,84.42
2025,4,11,16,0.16,403.12,3.46,84.42
2025,4,11,17,0.01,400.75,4.55,84.46
2025,4,11,18,0.0,392.67,6.26,84.54
2025,4,11,19,0.0,373.38,7.78,84.61
2025,4,11,20,0.0,377.08,6.0,84.66
2025,4,11,21,0.0,377.15,5.22,84.7
2025,4,11,22,0.0,379.33,4.8,84.71
2025,4,11,23,0.0,372.95,4.56,84.68
2025,4,12,0,0.0,369.08,3.75,84.61
2025,4,12,1,0.0,352.75,3.61,84.56
2025,4,12,2,0.0,360.65,3.09,84.53
2025,4,12,3,0.0,376.08,2.31,84.53
2025,4,12,4,0.0,371.88,1.86,84.56
2025,4,12,5,0.0,365.55,1.59,84.61
2025,4,12,6,0.01,367.85,1.62,84.67
2025,4,12,7,0.19,363.92,0.09,84.71
2025,4,12,8,0.62,382.85,0.07,84.74
2025,4,12,9,1.2,388.12,0.06,84.72
2025,4,12,10,1.7,392.8,0.04,84.67
2025,4,12,11,2.17,399.7,0.03,84.59
2025,4,12,12,2.03,402.08,0.03,84.5
2025,4,12,13,1.68,390.9,0.03,84.4
2025,4,12,14,1.19,403.3,0.03,84.32
2025,4,12,15,0.61,400.23,0.04,84.29
2025,4,12,16,0.18,401.15,0.08,84.3
2025,4,12,17,0.01,397.27,0.11,84.36
2025,4,12,18,0.0,390.42,0.14,84.44
2025,4,12,19,0.0,379.48,0.17,84.52
